ID_Item,Nombre,ID_Categoria,ID_Perfil_Precio_Override,ID_Perfil_Init_Override,Default_Glosa,Activo,Updated_At
ITEM_SALON_CHINOOK_USO_DIURNO_HASTA_320_PERSONAS,"Salon Chinook uso diurno, hasta 320 personas",CAT_ARRIENDO_DE_SALONES_AUDIOS_Y_COMEDORES,PROF_SALON_CHINOOK_USO_DIURNO_HASTA_320_PERSONAS,,"Equipado con papelógrafo, aire acondicionado y calefacción, 8 h Día. Incluye arranque trifasico para productoras (Definir montaje)",true,2026-02-19T16:42:08.795Z
ITEM_SALON_COHO_USO_DIURNO_HASTA_120_PERSONAS,"Salon Coho uso diurno, hasta 120 personas",CAT_ARRIENDO_DE_SALONES_AUDIOS_Y_COMEDORES,PROF_SALON_COHO_USO_DIURNO_HASTA_120_PERSONAS,,"Equipado con papelógrafo, aire acondicionado y calefacción, 8 h Día. ( Definir montaje)",true,2026-02-19T16:42:08.795Z
ITEM_SALON_FARIO_USO_DIURNO_HASTA_70_PERSONAS,"Salon Fario uso diurno, hasta 70 personas",CAT_ARRIENDO_DE_SALONES_AUDIOS_Y_COMEDORES,PROF_SALON_FARIO_USO_DIURNO_HASTA_70_PERSONAS,,"Equipado con papelógrafo, aire acondicionado y calefacción, 8 h Día. ( Definir montaje)",true,2026-02-19T16:42:08.795Z
ITEM_SALON_ARCOIRIS_USO_DIURNO_HASTA_70_PERSONAS,"Salón Arcoiris uso diurno, hasta 70 personas",CAT_ARRIENDO_DE_SALONES_AUDIOS_Y_COMEDORES,PROF_SALON_ARCOIRIS_USO_DIURNO_HASTA_70_PERSONAS,,"Equipado con papelógrafo, aire acondicionado y calefacción, 8 h Día. ( Definir montaje)",true,2026-02-19T16:42:08.795Z
ITEM_DIRECTORIO_USO_DIURNO_PARA_16_PERSONAS_MESA_IMPERIAL,"Directorio uso diurno para 16 personas, mesa imperial",CAT_ARRIENDO_DE_SALONES_AUDIOS_Y_COMEDORES,PROF_DIRECTORIO_USO_DIURNO_PARA_16_PERSONAS_MESA_IMPERIAL,,"Equipado con TV, papelógrafo, aire acondicionado y calefacción, 8 h Día.",true,2026-02-19T16:42:08.795Z
ITEM_DOMO_PARA_240_PERSONAS,Domo para 240 personas,CAT_ARRIENDO_DE_SALONES_AUDIOS_Y_COMEDORES,PROF_DOMO_PARA_240_PERSONAS,,Domo rústico incluye arranque trifasico para productoras.,true,2026-02-19T16:42:08.795Z
ITEM_CAMBIOS_DE_MONTAJE_CHINOOK_DURANTE_EL_ARRIENDO_DE_SALON,Cambios de montaje  Chinook durante el arriendo de salon.,CAT_ARRIENDO_DE_SALONES_AUDIOS_Y_COMEDORES,PROF_CAMBIOS_DE_MONTAJE_CHINOOK_DURANTE_EL_ARRIENDO_DE_SALON,,Cambio de montaje durante la jornada de trabajo,true,2026-02-19T16:42:08.795Z
ITEM_CAMBIOS_DE_MONTAJE_COHO_DURANTE_EL_ARRIENDO_DE_SALON,Cambios de montaje Coho durante el arriendo de salon.,CAT_ARRIENDO_DE_SALONES_AUDIOS_Y_COMEDORES,PROF_CAMBIOS_DE_MONTAJE_COHO_DURANTE_EL_ARRIENDO_DE_SALON,,Cambio de montaje durante la jornada de trabajo,true,2026-02-19T16:42:08.795Z
ITEM_CAMBIOS_DE_MONTAJE_FARIOS_Y_ARCOIRIS_DURANTE_EL_ARRIENDO_DE_SALON,Cambios de montaje  Farios y Arcoiris durante el arriendo de salon.,CAT_ARRIENDO_DE_SALONES_AUDIOS_Y_COMEDORES,PROF_CAMBIOS_DE_MONTAJE_FARIOS_Y_ARCOIRIS_DURANTE_EL_ARRIENDO_DE_SALON,,Cambio de montaje durante la jornada de trabajo,true,2026-02-19T16:42:08.795Z
ITEM_COMEDOR_VIP_Y_TERRAZA_2DO_PISO_PARA_80_PERSONAS_8_HORAS_USO_DIURNO,Comedor VIP y terraza (2do piso) para 80 personas 8 horas uso diurno,CAT_ARRIENDO_DE_SALONES_AUDIOS_Y_COMEDORES,PROF_COMEDOR_VIP_Y_TERRAZA_2DO_PISO_PARA_80_PERSONAS_8_HORAS_USO_DIURNO,,Comedor en 2do piso con terraza para servicios de alimentacion exclusivos. Posee una terraza exclusiva.,true,2026-02-19T16:42:08.795Z
ITEM_COMEDOR_TRUCHITA_O_EX_POOL_Y_TERRAZA_PARA_35_PERSONAS_8_HORAS_USO_DIURNO,"Comedor truchita o ex pool y terraza para 35 personas, 8 horas uso diurno",CAT_ARRIENDO_DE_SALONES_AUDIOS_Y_COMEDORES,PROF_COMEDOR_TRUCHITA_O_EX_POOL_Y_TERRAZA_PARA_35_PERSONAS_8_HORAS_USO_DIURNO,,Comedor exclusivo para maximo  35 personas,true,2026-02-19T16:42:08.795Z
ITEM_ARRIENDO_PERGOLA_CON_PARRILLA_PARA_16_PERSONAS_8_HORAS_USO_DIURNO,"Arriendo pergola con parrilla para 16 personas, 8 horas uso diurno",CAT_ARRIENDO_DE_SALONES_AUDIOS_Y_COMEDORES,PROF_ARRIENDO_PERGOLA_CON_PARRILLA_PARA_16_PERSONAS_8_HORAS_USO_DIURNO,,Pergola exclusiva con parrilla,true,2026-02-19T16:42:08.795Z
ITEM_COMEDOR_VIP_Y_TERRAZA_2DO_PISO_PARA_70_PERSONAS_1_5_HRS_AM_O_PM_ALMUERZO_O_CENA,"Comedor VIP y terraza (2do piso) para 70 personas 1,5 hrs / AM O PM (ALMUERZO O CENA)",CAT_ARRIENDO_DE_SALONES_AUDIOS_Y_COMEDORES,PROF_COMEDOR_VIP_Y_TERRAZA_2DO_PISO_PARA_70_PERSONAS_1_5_HRS_AM_O_PM_ALMUERZO_O_CENA,,Comedor en 2do piso con terraza para servicios de alimentacion exclusivos. Posee una terraza exclusiva.,true,2026-02-19T16:42:08.795Z
ITEM_COMEDOR_TRUCHITA_O_EX_POOL_Y_TERRAZA_PARA_35_PERSONAS_1_5_HORAS_AM_O_PM_ALMUERZO_O_CENA,"Comedor truchita o ex pool y terraza para 35 personas 1,5 horas / AM O PM (ALMUERZO O CENA)",CAT_ARRIENDO_DE_SALONES_AUDIOS_Y_COMEDORES,PROF_COMEDOR_TRUCHITA_O_EX_POOL_Y_TERRAZA_PARA_35_PERSONAS_1_5_HORAS_AM_O_PM_ALMUERZO_O_CENA,,Comedor exclusivo para maximo  35 personas,true,2026-02-19T16:42:08.795Z
ITEM_ARRIENDO_PERGOLA_CON_PARRILLA_PARA_16_PERSONAS_4_HORAS,"Arriendo pergola con parrilla para 16 personas, 4 horas",CAT_ARRIENDO_DE_SALONES_AUDIOS_Y_COMEDORES,PROF_ARRIENDO_PERGOLA_CON_PARRILLA_PARA_16_PERSONAS_4_HORAS,,Pergola exclusiva con parrilla,true,2026-02-19T16:42:08.795Z
ITEM_ARRIENDO_PERGOLA_PICADERO_SOLO_CON_AUTORIZACION_2_DIAS_ANTES,"Arriendo pergola picadero solo con autorizacion, 2 dias antes.",CAT_ARRIENDO_DE_SALONES_AUDIOS_Y_COMEDORES,PROF_ARRIENDO_PERGOLA_PICADERO_SOLO_CON_AUTORIZACION_2_DIAS_ANTES,,Arriendo por una pergola techada en el sector del picadero.,true,2026-02-19T16:42:08.795Z
ITEM_TECNICA_PARA_SALONES_USO_DIURNO,Tecnica para salones uso diurno.,CAT_ARRIENDO_DE_SALONES_AUDIOS_Y_COMEDORES,PROF_TECNICA_PARA_SALONES_USO_DIURNO,,"Data, amplificacion, 2 microfonos para uso en el dia.",true,2026-02-19T16:42:08.795Z
ITEM_AUDIO_4_HORAS_EN_LA_NOCHE,Audio 4 horas en la noche,CAT_ARRIENDO_DE_SALONES_AUDIOS_Y_COMEDORES,PROF_AUDIO_4_HORAS_EN_LA_NOCHE,,"Data, amplificacion, 2 microfonos para uso noche.",true,2026-02-19T16:42:08.795Z
ITEM_AMPLIFICACION_EXTERIOR,Amplificacion exterior,CAT_ARRIENDO_DE_SALONES_AUDIOS_Y_COMEDORES,PROF_AMPLIFICACION_EXTERIOR,,2 parlantes con microfono ubicado en exteriores cercanos a algun punto electrico.,true,2026-02-19T16:42:08.795Z
ITEM_MICROFONO_INALAMBRICO_ADICIONAL,Microfono inalambrico adicional,CAT_ARRIENDO_DE_SALONES_AUDIOS_Y_COMEDORES,PROF_MICROFONO_INALAMBRICO_ADICIONAL,,,true,2026-02-19T16:42:08.795Z
ITEM_MICROFONO_SOLAPA_ADICIONAL,Microfono solapa adicional,CAT_ARRIENDO_DE_SALONES_AUDIOS_Y_COMEDORES,PROF_MICROFONO_SOLAPA_ADICIONAL,,,true,2026-02-19T16:42:08.795Z
ITEM_OPERADOR_PARA_AUDIO_8_HRS,Operador para audio 8 hrs,CAT_ARRIENDO_DE_SALONES_AUDIOS_Y_COMEDORES,PROF_OPERADOR_PARA_AUDIO_8_HRS,,Operador de audio para salon diurno. Se debe agregar tecnica que desee operar.,true,2026-02-19T16:42:08.795Z
